ts_ms,event,x,y,heading,fx,fy,ang_z,enc1,enc2,tof_izq,tof_cen,tof_der,corr_pid,run_phase,extra
96606,SAMPLE,10,8,0,10.000,8.581,0.00,53611,26782,77,278,88,16.4,0,
96919,FWD,10,7,0,10.000,8.000,0.00,54988,27477,77,278,88,5.9,0,
97278,SAMPLE,10,7,0,10.000,7.587,0.00,54988,27477,93,87,337,11.2,0,
97639,SAMPLE,10,7,0,10.000,7.306,0.00,54988,27477,93,87,337,14.4,0,
98002,SAMPLE,10,7,0,10.000,7.133,0.00,54988,27477,93,87,337,16.7,0,
98365,SAMPLE,10,7,0,10.000,7.041,0.00,54988,27477,93,87,337,14.3,0,
98729,SAMPLE,10,7,0,10.000,7.006,0.00,54988,27477,93,87,337,14.8,0,
99089,SAMPLE,10,7,0,10.000,7.000,0.00,54988,27477,93,87,337,14.1,0,
99140,TURN_R,10,7,1,10.000,7.000,0.00,55852,27045,93,87,337,35.0,0,
99502,SAMPLE,10,7,1,10.000,7.000,15.15,55852,27045,93,87,337,35.0,0,
99862,SAMPLE,10,7,1,10.000,7.000,47.68,55852,27045,93,87,337,35.0,0,
100221,SAMPLE,10,7,1,10.000,7.000,78.69,55852,27045,93,87,337,35.0,0,
100535,FWD,11,7,1,10.000,7.000,90.00,57227,27731,93,87,337,10.2,0,
100898,SAMPLE,11,7,1,10.416,7.000,90.00,57227,27731,82,275,88,12.7,0,
101212,FWD,12,7,1,11.000,7.000,90.00,58612,28418,82,275,88,13.2,0,
101574,SAMPLE,12,7,1,11.416,7.000,90.00,58612,28418,218,82,88,18.2,0,
101934,SAMPLE,12,7,1,11.695,7.000,90.00,58612,28418,218,82,88,21.2,0,
102293,SAMPLE,12,7,1,11.866,7.000,90.00,58612,28418,218,82,88,19.9,0,
102654,SAMPLE,12,7,1,11.958,7.000,90.00,58612,28418,218,82,88,19.5,0,
103017,SAMPLE,12,7,1,11.994,7.000,90.00,58612,28418,218,82,88,21.5,0,
103377,SAMPLE,12,7,1,12.000,7.000,90.00,58612,28418,218,82,88,23.0,0,
103428,TURN_L,12,7,0,12.000,7.000,90.00,57748,28850,218,82,88,-35.0,0,
103786,SAMPLE,12,7,0,12.000,7.000,75.14,57748,28850,218,82,88,-35.0,0,
104144,SAMPLE,12,7,0,12.000,7.000,42.81,57748,28850,218,82,88,-35.0,0,
104503,SAMPLE,12,7,0,12.000,7.000,11.64,57748,28850,218,82,88,-35.0,0,
104827,FWD,12,6,0,12.000,7.000,0.00,59121,29539,218,82,88,9.8,0,
105192,SAMPLE,12,6,0,12.000,6.581,0.00,59121,29539,275,87,96,15.5,0,
105557,SAMPLE,12,6,0,12.000,6.300,0.00,59121,29539,275,87,96,16.1,0,
105922,SAMPLE,12,6,0,12.000,6.129,0.00,59121,29539,275,87,96,18.3,0,
106280,SAMPLE,12,6,0,12.000,6.040,0.00,59121,29539,275,87,96,17.0,0,
106641,SAMPLE,12,6,0,12.000,6.006,0.00,59121,29539,275,87,96,18.8,0,
106999,SAMPLE,12,6,0,12.000,6.000,0.00,59121,29539,275,87,96,18.8,0,
107047,TURN_L,12,6,3,12.000,6.000,0.00,58257,29971,275,87,96,-35.0,0,
107406,SAMPLE,12,6,3,12.000,6.000,345.07,58257,29971,275,87,96,-35.0,0,
107768,SAMPLE,12,6,3,12.000,6.000,312.42,58257,29971,275,87,96,-35.0,0,
108126,SAMPLE,12,6,3,12.000,6.000,281.44,58257,29971,275,87,96,-35.0,0,
108439,FWD,11,6,3,12.000,6.000,270.00,59626,30660,275,87,96,8.3,0,
108803,SAMPLE,11,6,3,11.583,6.000,270.00,59626,30660,80,82,274,9.7,0,
109162,SAMPLE,11,6,3,11.305,6.000,270.00,59626,30660,80,82,274,16.3,0,
109523,SAMPLE,11,6,3,11.133,6.000,270.00,59626,30660,80,82,274,13.5,0,
109888,SAMPLE,11,6,3,11.041,6.000,270.00,59626,30660,80,82,274,16.4,0,
110252,SAMPLE,11,6,3,11.006,6.000,270.00,59626,30660,80,82,274,14.1,0,
110604,SAMPLE,11,6,3,11.000,6.000,270.00,59626,30660,80,82,274,13.9,0,
110654,TURN_R,11,6,0,11.000,6.000,270.00,60490,30228,80,82,274,35.0,0,
111005,SAMPLE,11,6,0,11.000,6.000,284.34,60490,30228,80,82,274,35.0,0,
111367,SAMPLE,11,6,0,11.000,6.000,316.80,60490,30228,80,82,274,35.0,0,
111726,SAMPLE,11,6,0,11.000,6.000,348.08,60490,30228,80,82,274,35.0,0,
112056,FWD,11,5,0,11.000,6.000,0.00,61861,30916,80,82,274,5.3,0,
112418,SAMPLE,11,5,0,11.000,5.586,0.00,61861,30916,264,76,92,8.8,0,
112775,SAMPLE,11,5,0,11.000,5.308,0.00,61861,30916,264,76,92,11.9,0,
113134,SAMPLE,11,5,0,11.000,5.135,0.00,61861,30916,264,76,92,15.5,0,
113494,SAMPLE,11,5,0,11.000,5.043,0.00,61861,30916,264,76,92,14.2,0,
113855,SAMPLE,11,5,0,11.000,5.007,0.00,61861,30916,264,76,92,14.3,0,
114218,SAMPLE,11,5,0,11.000,5.000,0.00,61861,30916,264,76,92,12.1,0,
114284,TURN_L,11,5,3,11.000,5.000,0.00,60997,31348,264,76,92,-35.0,0,
114647,SAMPLE,11,5,3,11.000,5.000,344.77,60997,31348,264,76,92,-35.0,0,
115006,SAMPLE,11,5,3,11.000,5.000,312.32,60997,31348,264,76,92,-35.0,0,
115371,SAMPLE,11,5,3,11.000,5.000,280.91,60997,31348,264,76,92,-35.0,0,
115686,FWD,10,5,3,11.000,5.000,270.00,62364,32036,264,76,92,4.5,0,
116045,SAMPLE,10,5,3,10.588,5.000,270.00,62364,32036,274,30,103,5.2,0,
116404,SAMPLE,10,5,3,10.308,5.000,270.00,62364,32036,274,30,103,8.4,0,
116769,SAMPLE,10,5,3,10.133,5.000,270.00,62364,32036,274,30,103,10.2,0,
117132,SAMPLE,10,5,3,10.042,5.000,270.00,62364,32036,274,30,103,12.7,0,
117491,SAMPLE,10,5,3,10.006,5.000,270.00,62364,32036,274,30,103,14.2,0,
117852,SAMPLE,10,5,3,10.000,5.000,270.00,62364,32036,274,30,103,14.6,0,
117899,TURN_L,10,5,2,10.000,5.000,270.00,61500,32468,274,30,103,-35.0,0,
118259,SAMPLE,10,5,2,10.000,5.000,254.99,61500,32468,274,30,103,-35.0,0,
118620,SAMPLE,10,5,2,10.000,5.000,222.42,61500,32468,274,30,103,-35.0,0,
118983,SAMPLE,10,5,2,10.000,5.000,191.11,61500,32468,274,30,103,-35.0,0,
119293,FWD,10,6,2,10.000,5.000,180.00,62880,33154,274,30,103,3.9,0,
119655,SAMPLE,10,6,2,10.000,5.415,180.00,62880,33154,88,99,268,12.5,0,
120015,SAMPLE,10,6,2,10.000,5.694,180.00,62880,33154,88,99,268,14.6,0,
120379,SAMPLE,10,6,2,10.000,5.868,180.00,62880,33154,88,99,268,12.8,0,
120739,SAMPLE,10,6,2,10.000,5.958,180.00,62880,33154,88,99,268,14.4,0,
121105,SAMPLE,10,6,2,10.000,5.994,180.00,62880,33154,88,99,268,16.6,0,
121464,SAMPLE,10,6,2,10.000,6.000,180.00,62880,33154,88,99,268,16.1,0,
121514,TURN_R,10,6,3,10.000,6.000,180.00,63744,32722,88,99,268,35.0,0,
121873,SAMPLE,10,6,3,10.000,6.000,194.93,63744,32722,88,99,268,35.0,0,
122237,SAMPLE,10,6,3,10.000,6.000,227.77,63744,32722,88,99,268,35.0,0,
122602,SAMPLE,10,6,3,10.000,6.000,259.16,63744,32722,88,99,268,35.0,0,
122910,FWD,9,6,3,10.000,6.000,270.00,65124,33404,88,99,268,10.4,0,
123272,SAMPLE,9,6,3,9.585,6.000,270.00,65124,33404,74,99,343,14.0,0,
123636,SAMPLE,9,6,3,9.303,6.000,270.00,65124,33404,74,99,343,17.2,0,
123997,SAMPLE,9,6,3,9.132,6.000,270.00,65124,33404,74,99,343,19.3,0,
124355,SAMPLE,9,6,3,9.042,6.000,270.00,65124,33404,74,99,343,17.2,0,
124720,SAMPLE,9,6,3,9.006,6.000,270.00,65124,33404,74,99,343,19.0,0,
125080,SAMPLE,9,6,3,9.000,6.000,270.00,65124,33404,74,99,343,18.5,0,
125129,TURN_R,9,6,0,9.000,6.000,270.00,65988,32972,74,99,343,35.0,0,
125490,SAMPLE,9,6,0,9.000,6.000,285.08,65988,32972,74,99,343,35.0,0,
125854,SAMPLE,9,6,0,9.000,6.000,317.97,65988,32972,74,99,343,35.0,0,
126213,SAMPLE,9,6,0,9.000,6.000,348.89,65988,32972,74,99,343,35.0,0,
126525,FWD,9,5,0,9.000,6.000,0.00,67364,33657,74,99,343,10.8,0,
126890,SAMPLE,9,5,0,9.000,5.582,0.00,67364,33657,89,248,97,18.3,0,
127189,FWD,9,4,0,9.000,5.000,0.00,68744,34348,89,248,97,12.7,0,
127551,SAMPLE,9,4,0,9.000,4.585,0.00,68744,34348,93,86,400,20.7,0,
127911,SAMPLE,9,4,0,9.000,4.306,0.00,68744,34348,93,86,400,20.0,0,
128270,SAMPLE,9,4,0,9.000,4.134,0.00,68744,34348,93,86,400,22.5,0,
128630,SAMPLE,9,4,0,9.000,4.042,0.00,68744,34348,93,86,400,20.2,0,
128995,SAMPLE,9,4,0,9.000,4.006,0.00,68744,34348,93,86,400,21.5,0,
129357,SAMPLE,9,4,0,9.000,4.000,0.00,68744,34348,93,86,400,21.8,0,
129408,TURN_R,9,4,1,9.000,4.000,0.00,69608,33916,93,86,400,35.0,0,
129773,SAMPLE,9,4,1,9.000,4.000,15.38,69608,33916,93,86,400,35.0,0,
130137,SAMPLE,9,4,1,9.000,4.000,48.36,69608,33916,93,86,400,35.0,0,
130498,SAMPLE,9,4,1,9.000,4.000,79.29,69608,33916,93,86,400,35.0,0,
130807,FWD,10,4,1,9.000,4.000,90.00,70968,34600,93,86,400,9.6,0,
131167,SAMPLE,10,4,1,9.413,4.000,90.00,70968,34600,30,351,92,14.3,0,
131480,FWD,11,4,1,10.000,4.000,90.00,72343,35288,30,351,92,10.2,0,
131840,SAMPLE,11,4,1,10.413,4.000,90.00,72343,35288,85,267,90,14.1,0,
132154,FWD,12,4,1,11.000,4.000,90.00,73722,35975,85,267,90,9.9,0,
132520,SAMPLE,12,4,1,11.418,4.000,90.00,73722,35975,102,30,271,16.3,0,
132877,SAMPLE,12,4,1,11.695,4.000,90.00,73722,35975,102,30,271,18.3,0,
133237,SAMPLE,12,4,1,11.867,4.000,90.00,73722,35975,102,30,271,17.6,0,
133597,SAMPLE,12,4,1,11.958,4.000,90.00,73722,35975,102,30,271,18.4,0,
133958,SAMPLE,12,4,1,11.994,4.000,90.00,73722,35975,102,30,271,17.4,0,
134320,SAMPLE,12,4,1,12.000,4.000,90.00,73722,35975,102,30,271,17.3,0,
134371,TURN_R,12,4,2,12.000,4.000,90.00,74586,35543,102,30,271,35.0,0,
134736,SAMPLE,12,4,2,12.000,4.000,105.38,74586,35543,102,30,271,35.0,0,
135095,SAMPLE,12,4,2,12.000,4.000,137.87,74586,35543,102,30,271,35.0,0,
135454,SAMPLE,12,4,2,12.000,4.000,168.83,74586,35543,102,30,271,35.0,0,
135772,FWD,12,5,2,12.000,4.000,180.00,75958,36229,102,30,271,10.1,0,
136122,SAMPLE,12,5,2,12.000,4.403,180.00,75958,36229,347,101,90,15.9,0,
136478,SAMPLE,12,5,2,12.000,4.684,180.00,75958,36229,347,101,90,20.1,0,
136838,SAMPLE,12,5,2,12.000,4.861,180.00,75958,36229,347,101,90,20.0,0,
137203,SAMPLE,12,5,2,12.000,4.956,180.00,75958,36229,347,101,90,20.2,0,
137553,SAMPLE,12,5,2,12.000,4.993,180.00,75958,36229,347,101,90,20.0,0,
137915,SAMPLE,12,5,2,12.000,5.000,180.00,75958,36229,347,101,90,18.3,0,
137996,TURN_L,12,5,1,12.000,5.000,180.00,75094,36661,347,101,90,-35.0,0,
138359,SAMPLE,12,5,1,12.000,5.000,164.77,75094,36661,347,101,90,-35.0,0,
138724,SAMPLE,12,5,1,12.000,5.000,131.74,75094,36661,347,101,90,-35.0,0,
139086,SAMPLE,12,5,1,12.000,5.000,100.71,75094,36661,347,101,90,-35.0,0,
139395,FWD,13,5,1,12.000,5.000,90.00,76460,37349,347,101,90,5.0,0,
139749,SAMPLE,13,5,1,12.407,5.000,90.00,76460,37349,91,354,90,12.3,0,
140059,FWD,14,5,1,13.000,5.000,90.00,77837,38038,91,354,90,8.2,0,
140421,SAMPLE,14,5,1,13.415,5.000,90.00,77837,38038,102,269,76,13.4,0,
140735,FWD,15,5,1,14.000,5.000,90.00,79210,38726,102,269,76,8.2,0,
141097,SAMPLE,15,5,1,14.415,5.000,90.00,79210,38726,347,84,348,11.1,0,
141456,SAMPLE,15,5,1,14.694,5.000,90.00,79210,38726,347,84,348,15.6,0,
141817,SAMPLE,15,5,1,14.867,5.000,90.00,79210,38726,347,84,348,15.8,0,
142182,SAMPLE,15,5,1,14.958,5.000,90.00,79210,38726,347,84,348,14.5,0,
142546,SAMPLE,15,5,1,14.994,5.000,90.00,79210,38726,347,84,348,16.1,0,
142904,SAMPLE,15,5,1,15.000,5.000,90.00,79210,38726,347,84,348,17.7,0,
142955,TURN_L,15,5,0,15.000,5.000,90.00,78346,39158,347,84,348,-35.0,0,
143318,SAMPLE,15,5,0,15.000,5.000,74.77,78346,39158,347,84,348,-35.0,0,
143676,SAMPLE,15,5,0,15.000,5.000,42.42,78346,39158,347,84,348,-35.0,0,
144036,SAMPLE,15,5,0,15.000,5.000,11.31,78346,39158,347,84,348,-35.0,0,
144345,FWD,15,4,0,15.000,5.000,0.00,79721,39841,347,84,348,9.6,0,
144705,SAMPLE,15,4,0,15.000,4.587,0.00,79721,39841,92,267,94,15.9,0,
145013,FWD,15,3,0,15.000,4.000,0.00,81095,40524,92,267,94,8.6,0,
145374,SAMPLE,15,3,0,15.000,3.586,0.00,81095,40524,260,135,85,17.5,0,
145736,SAMPLE,15,3,0,15.000,3.304,0.00,81095,40524,260,135,85,18.3,0,
146098,SAMPLE,15,3,0,15.000,3.133,0.00,81095,40524,260,135,85,19.2,0,
146456,SAMPLE,15,3,0,15.000,3.042,0.00,81095,40524,260,135,85,17.6,0,
146816,SAMPLE,15,3,0,15.000,3.006,0.00,81095,40524,260,135,85,19.6,0,
147177,SAMPLE,15,3,0,15.000,3.000,0.00,81095,40524,260,135,85,18.0,0,
147226,TURN_L,15,3,3,15.000,3.000,0.00,80231,40956,260,135,85,-35.0,0,
147587,SAMPLE,15,3,3,15.000,3.000,344.92,80231,40956,260,135,85,-35.0,0,
147949,SAMPLE,15,3,3,15.000,3.000,312.23,80231,40956,260,135,85,-35.0,0,
148309,SAMPLE,15,3,3,15.000,3.000,281.17,80231,40956,260,135,85,-35.0,0,
148621,FWD,14,3,3,15.000,3.000,270.00,81599,41640,260,135,85,10.2,0,
148976,SAMPLE,14,3,3,14.592,3.000,270.00,81599,41640,95,79,270,16.5,0,
149336,SAMPLE,14,3,3,14.310,3.000,270.00,81599,41640,95,79,270,18.2,0,
149699,SAMPLE,14,3,3,14.135,3.000,270.00,81599,41640,95,79,270,17.9,0,
150059,SAMPLE,14,3,3,14.043,3.000,270.00,81599,41640,95,79,270,19.7,0,
150424,SAMPLE,14,3,3,14.006,3.000,270.00,81599,41640,95,79,270,19.0,0,
150787,SAMPLE,14,3,3,14.000,3.000,270.00,81599,41640,95,79,270,19.4,0,
150837,TURN_R,14,3,0,14.000,3.000,270.00,82463,41208,95,79,270,35.0,0,
151198,SAMPLE,14,3,0,14.000,3.000,285.08,82463,41208,95,79,270,35.0,0,
151556,SAMPLE,14,3,0,14.000,3.000,317.39,82463,41208,95,79,270,35.0,0,
151918,SAMPLE,14,3,0,14.000,3.000,348.69,82463,41208,95,79,270,35.0,0,
152229,FWD,14,2,0,14.000,3.000,0.00,83842,41892,95,79,270,14.5,0,
152582,SAMPLE,14,2,0,14.000,2.594,0.00,83842,41892,351,89,98,21.5,0,
152942,SAMPLE,14,2,0,14.000,2.311,0.00,83842,41892,351,89,98,20.2,0,
153308,SAMPLE,14,2,0,14.000,2.134,0.00,83842,41892,351,89,98,22.2,0,
153669,SAMPLE,14,2,0,14.000,2.043,0.00,83842,41892,351,89,98,22.4,0,
154029,SAMPLE,14,2,0,14.000,2.006,0.00,83842,41892,351,89,98,21.0,0,
154394,SAMPLE,14,2,0,14.000,2.000,0.00,83842,41892,351,89,98,21.5,0,
154442,TURN_L,14,2,3,14.000,2.000,0.00,82978,42324,351,89,98,-35.0,0,
154804,SAMPLE,14,2,3,14.000,2.000,344.85,82978,42324,351,89,98,-35.0,0,
155161,SAMPLE,14,2,3,14.000,2.000,312.61,82978,42324,351,89,98,-35.0,0,
155522,SAMPLE,14,2,3,14.000,2.000,281.44,82978,42324,351,89,98,-35.0,0,
155833,FWD,13,2,3,14.000,2.000,270.00,84352,43014,351,89,98,11.3,0,
156194,SAMPLE,13,2,3,13.586,2.000,270.00,84352,43014,106,361,90,19.2,0,
156500,FWD,12,2,3,13.000,2.000,270.00,85731,43699,106,361,90,13.2,0,
156862,SAMPLE,12,2,3,12.585,2.000,270.00,85731,43699,100,261,103,23.9,0,
157174,FWD,11,2,3,12.000,2.000,270.00,87106,44384,100,261,103,15.9,0,
157536,SAMPLE,11,2,3,11.585,2.000,270.00,87106,44384,218,82,80,23.3,0,
157896,SAMPLE,11,2,3,11.306,2.000,270.00,87106,44384,218,82,80,23.2,0,
158255,SAMPLE,11,2,3,11.134,2.000,270.00,87106,44384,218,82,80,24.2,0,
158616,SAMPLE,11,2,3,11.042,2.000,270.00,87106,44384,218,82,80,23.2,0,
158977,SAMPLE,11,2,3,11.006,2.000,270.00,87106,44384,218,82,80,24.0,0,
159337,SAMPLE,11,2,3,11.000,2.000,270.00,87106,44384,218,82,80,24.3,0,
159401,TURN_L,11,2,2,11.000,2.000,270.00,86242,44816,218,82,80,-35.0,0,
159762,SAMPLE,11,2,2,11.000,2.000,254.92,86242,44816,218,82,80,-35.0,0,
160125,SAMPLE,11,2,2,11.000,2.000,222.13,86242,44816,218,82,80,-35.0,0,
160475,SAMPLE,11,2,2,11.000,2.000,191.78,86242,44816,218,82,80,-35.0,0,
160804,FWD,11,3,2,11.000,2.000,180.00,87617,45499,218,82,80,20.8,0,
161166,SAMPLE,11,3,2,11.000,2.415,180.00,87617,45499,352,88,274,28.8,0,
161528,SAMPLE,11,3,2,11.000,2.696,180.00,87617,45499,352,88,274,27.7,0,
161890,SAMPLE,11,3,2,11.000,2.868,180.00,87617,45499,352,88,274,25.9,0,
162254,SAMPLE,11,3,2,11.000,2.959,180.00,87617,45499,352,88,274,27.0,0,
162616,SAMPLE,11,3,2,11.000,2.994,180.00,87617,45499,352,88,274,27.4,0,
162979,SAMPLE,11,3,2,11.000,3.000,180.00,87617,45499,352,88,274,26.5,0,
163027,TURN_R,11,3,3,11.000,3.000,180.00,88481,45067,352,88,274,35.0,0,
163390,SAMPLE,11,3,3,11.000,3.000,195.23,88481,45067,352,88,274,35.0,0,
163750,SAMPLE,11,3,3,11.000,3.000,227.77,88481,45067,352,88,274,35.0,0,
164112,SAMPLE,11,3,3,11.000,3.000,258.96,88481,45067,352,88,274,35.0,0,
164427,FWD,10,3,3,11.000,3.000,270.00,89863,45758,352,88,274,15.9,0,
164791,SAMPLE,10,3,3,10.583,3.000,270.00,89863,45758,82,92,354,25.8,0,
165150,SAMPLE,10,3,3,10.305,3.000,270.00,89863,45758,82,92,354,22.8,0,
165512,SAMPLE,10,3,3,10.132,3.000,270.00,89863,45758,82,92,354,24.3,0,
165870,SAMPLE,10,3,3,10.042,3.000,270.00,89863,45758,82,92,354,24.8,0,
166229,SAMPLE,10,3,3,10.006,3.000,270.00,89863,45758,82,92,354,25.6,0,
166591,SAMPLE,10,3,3,10.000,3.000,270.00,89863,45758,82,92,354,24.5,0,
166641,TURN_R,10,3,0,10.000,3.000,270.00,90727,45326,82,92,354,35.0,0,
167003,SAMPLE,10,3,0,10.000,3.000,285.15,90727,45326,82,92,354,35.0,0,
167365,SAMPLE,10,3,0,10.000,3.000,317.87,90727,45326,82,92,354,35.0,0,
167724,SAMPLE,10,3,0,10.000,3.000,348.83,90727,45326,82,92,354,35.0,0,
168035,FWD,10,2,0,10.000,3.000,0.00,92104,46015,82,92,354,19.7,0,
168393,SAMPLE,10,2,0,10.000,2.589,0.00,92104,46015,90,273,100,26.3,0,
168710,FWD,10,1,0,10.000,2.000,0.00,93484,46702,90,273,100,20.1,0,
169068,SAMPLE,10,1,0,10.000,1.589,0.00,93484,46702,266,92,80,27.0,0,
169427,SAMPLE,10,1,0,10.000,1.309,0.00,93484,46702,266,92,80,26.2,0,
169785,SAMPLE,10,1,0,10.000,1.136,0.00,93484,46702,266,92,80,25.8,0,
170145,SAMPLE,10,1,0,10.000,1.043,0.00,93484,46702,266,92,80,27.6,0,
170509,SAMPLE,10,1,0,10.000,1.007,0.00,93484,46702,266,92,80,28.7,0,
170870,SAMPLE,10,1,0,10.000,1.000,0.00,93484,46702,266,92,80,27.5,0,
170937,TURN_L,10,1,3,10.000,1.000,0.00,92620,47134,266,92,80,-35.0,0,
171297,SAMPLE,10,1,3,10.000,1.000,344.99,92620,47134,266,92,80,-35.0,0,
171656,SAMPLE,10,1,3,10.000,1.000,312.61,92620,47134,266,92,80,-35.0,0,
172018,SAMPLE,10,1,3,10.000,1.000,281.31,92620,47134,266,92,80,-35.0,0,
172331,FWD,9,1,3,10.000,1.000,270.00,93990,47821,266,92,80,18.4,0,
172693,SAMPLE,9,1,3,9.585,1.000,270.00,93990,47821,85,110,264,26.9,0,
173050,SAMPLE,9,1,3,9.308,1.000,270.00,93990,47821,85,110,264,28.4,0,
173411,SAMPLE,9,1,3,9.134,1.000,270.00,93990,47821,85,110,264,27.4,0,
173775,SAMPLE,9,1,3,9.042,1.000,270.00,93990,47821,85,110,264,26.3,0,
174138,SAMPLE,9,1,3,9.006,1.000,270.00,93990,47821,85,110,264,27.2,0,
174499,SAMPLE,9,1,3,9.000,1.000,270.00,93990,47821,85,110,264,28.8,0,
174549,TURN_R,9,1,0,9.000,1.000,270.00,94854,47389,85,110,264,35.0,0,
174909,SAMPLE,9,1,0,9.000,1.000,285.01,94854,47389,85,110,264,35.0,0,
175270,SAMPLE,9,1,0,9.000,1.000,317.58,94854,47389,85,110,264,35.0,0,
175630,SAMPLE,9,1,0,9.000,1.000,348.69,94854,47389,85,110,264,35.0,0,
175942,FWD,9,0,0,9.000,1.000,0.00,96216,48076,85,110,264,13.9,0,
176300,SAMPLE,9,0,0,9.000,0.589,0.00,96216,48076,360,92,349,23.2,0,
176661,SAMPLE,9,0,0,9.000,0.308,0.00,96216,48076,360,92,349,21.7,0,
177025,SAMPLE,9,0,0,9.000,0.133,0.00,96216,48076,360,92,349,23.8,0,
177388,SAMPLE,9,0,0,9.000,0.042,0.00,96216,48076,360,92,349,22.1,0,
177746,SAMPLE,9,0,0,9.000,0.006,0.00,96216,48076,360,92,349,23.0,0,
178104,SAMPLE,9,0,0,9.000,0.000,0.00,96216,48076,360,92,349,23.0,0,
178168,TURN_L,9,0,3,9.000,0.000,0.00,95352,48508,360,92,349,-35.0,0,
178529,SAMPLE,9,0,3,9.000,0.000,344.92,95352,48508,360,92,349,-35.0,0,
178893,SAMPLE,9,0,3,9.000,0.000,312.03,95352,48508,360,92,349,-35.0,0,
179257,SAMPLE,9,0,3,9.000,0.000,280.78,95352,48508,360,92,349,-35.0,0,
179569,FWD,8,0,3,9.000,0.000,270.00,96730,49197,360,92,349,13.7,0,
179926,SAMPLE,8,0,3,8.590,0.000,270.00,96730,49197,87,267,101,22.4,0,
180239,FWD,7,0,3,8.000,0.000,270.00,98098,49878,87,267,101,19.0,0,
180604,SAMPLE,7,0,3,7.582,0.000,270.00,98098,49878,265,80,90,27.4,0,
180965,SAMPLE,7,0,3,7.303,0.000,270.00,98098,49878,265,80,90,26.5,0,
181326,SAMPLE,7,0,3,7.132,0.000,270.00,98098,49878,265,80,90,27.5,0,
181688,SAMPLE,7,0,3,7.041,0.000,270.00,98098,49878,265,80,90,26.1,0,
182054,SAMPLE,7,0,3,7.006,0.000,270.00,98098,49878,265,80,90,25.7,0,
182413,SAMPLE,7,0,3,7.000,0.000,270.00,98098,49878,265,80,90,25.7,0,
182463,TURN_L,7,0,2,7.000,0.000,270.00,97234,50310,265,80,90,-35.0,0,
182826,SAMPLE,7,0,2,7.000,0.000,254.85,97234,50310,265,80,90,-35.0,0,
183183,SAMPLE,7,0,2,7.000,0.000,222.52,97234,50310,265,80,90,-35.0,0,
183543,SAMPLE,7,0,2,7.000,0.000,191.37,97234,50310,265,80,90,-35.0,0,
183853,FWD,7,1,2,7.000,0.000,180.00,98602,50998,265,80,90,14.1,0,
184213,SAMPLE,7,1,2,7.000,0.413,180.00,98602,50998,279,84,96,23.2,0,
184575,SAMPLE,7,1,2,7.000,0.694,180.00,98602,50998,279,84,96,23.5,0,
184934,SAMPLE,7,1,2,7.000,0.866,180.00,98602,50998,279,84,96,21.2,0,
185295,SAMPLE,7,1,2,7.000,0.958,180.00,98602,50998,279,84,96,23.7,0,
185656,SAMPLE,7,1,2,7.000,0.994,180.00,98602,50998,279,84,96,22.5,0,
186006,SAMPLE,7,1,2,7.000,1.000,180.00,98602,50998,279,84,96,26.1,0,
186073,TURN_L,7,1,1,7.000,1.000,180.00,97738,51430,279,84,96,-35.0,0,
186433,SAMPLE,7,1,1,7.000,1.000,164.92,97738,51430,279,84,96,-35.0,0,
186793,SAMPLE,7,1,1,7.000,1.000,132.42,97738,51430,279,84,96,-35.0,0,
187154,SAMPLE,7,1,1,7.000,1.000,101.24,97738,51430,279,84,96,-35.0,0,
187466,FWD,8,1,1,7.000,1.000,90.00,99113,52119,279,84,96,15.2,0,
187827,SAMPLE,8,1,1,7.415,1.000,90.00,99113,52119,89,108,284,21.2,0,
188187,SAMPLE,8,1,1,7.694,1.000,90.00,99113,52119,89,108,284,21.3,0,
188544,SAMPLE,8,1,1,7.866,1.000,90.00,99113,52119,89,108,284,20.8,0,
188908,SAMPLE,8,1,1,7.958,1.000,90.00,99113,52119,89,108,284,24.0,0,
189269,SAMPLE,8,1,1,7.994,1.000,90.00,99113,52119,89,108,284,21.5,0,
189633,SAMPLE,8,1,1,8.000,1.000,90.00,99113,52119,89,108,284,24.0,0,
189682,TURN_R,8,1,2,8.000,1.000,90.00,99977,51687,89,108,284,35.0,0,
190043,SAMPLE,8,1,2,8.000,1.000,105.08,99977,51687,89,108,284,35.0,0,
190405,SAMPLE,8,1,2,8.000,1.000,137.77,99977,51687,89,108,284,35.0,0,
190765,SAMPLE,8,1,2,8.000,1.000,168.83,99977,51687,89,108,284,35.0,0,
191077,FWD,8,2,2,8.000,1.000,180.00,101352,52375,89,108,284,12.2,0,
191439,SAMPLE,8,2,2,8.000,1.415,180.00,101352,52375,87,85,271,21.9,0,
191803,SAMPLE,8,2,2,8.000,1.697,180.00,101352,52375,87,85,271,21.4,0,
192165,SAMPLE,8,2,2,8.000,1.869,180.00,101352,52375,87,85,271,21.6,0,
192525,SAMPLE,8,2,2,8.000,1.959,180.00,101352,52375,87,85,271,22.7,0,
192887,SAMPLE,8,2,2,8.000,1.994,180.00,101352,52375,87,85,271,23.1,0,
193246,SAMPLE,8,2,2,8.000,2.000,180.00,101352,52375,87,85,271,22.0,0,
193294,TURN_R,8,2,3,8.000,2.000,180.00,102216,51943,87,85,271,35.0,0,
193657,SAMPLE,8,2,3,8.000,2.000,195.23,102216,51943,87,85,271,35.0,0,
194022,SAMPLE,8,2,3,8.000,2.000,228.26,102216,51943,87,85,271,35.0,0,
194388,SAMPLE,8,2,3,8.000,2.000,259.55,102216,51943,87,85,271,35.0,0,
